player,pos,team,games,pass_att,pass_comp,pass_yds,pass_yds_g,pass_tds,pass_int,pass_rate,rush_att,rush_yds,rush_avg,rush_tds,fumbles_lost,site_pts,site_fppg,src_id,data_src,id,pass_09_tds,pass_1019_tds,pass_2029_tds,pass_3039_tds,pass_4049_tds,pass_50_tds,sacks,pass_250_yds,pass_300_yds,pass_350_yds,scoring_opp,rec,rec_tgt,rec_yds,rec_tds,pos_rank,overall_rank,team_id,team_name,proj_type,rec_yds_g,rec_avg,rush_09_tds,rush_1019_tds,rush_2029_tds,rush_3039_tds,rush_4049_tds,rush_50_tds,rush_50_yds,rush_100_yds,rec_rz_tgt,rec_50_yds,rec_100_yds,return_yds,dst_int,dst_fum_rec,dst_sacks,dst_fumbles,dst_tackles,rec_09_tds,rec_1019_tds,rec_2029_tds,rec_3039_tds,rec_4049_tds,rec_50_tds,rec_150_yds,rec_200_yds,fg,fg_att,fg_0019,fg_att_0019,fg_2029,fg_att_2029,fg_3039,fg_att_3039,fg_4049,fg_att_4049,fg_50,fg_att_50,xp,xp_att,fg_50_att,fg_4049_att,fg_0039,fg_att_39,fg_miss,dst_safety,dst_fum_force,dst_td,dst_pts_allowed,dst_pts_allowed_g,dst_pass_yds_allowed,dst_rush_yds_allowed,dst_yds_allowed,dst_avg_yds_allowed,dst_yds_199,dst_yds_299,dst_yds_349,dst_yds_399,dst_yds_449,dst_yds_499,dst_yds_549,dst_yds_550,dst_pts_6,dst_pts_13,dst_pts_17,dst_pts_20,dst_pts_27,dst_pts_34,dst_pts_45,fumblesRecovered
Jaylen Waddle,WR,MIA,NA,0,0,0,NA,0,0,NA,0.27,1.4,NA,0.01,NA,177.67,NA,54871,FanDuel,15284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85.41,128.41,1010.22,5.64,30,89,17,Miami Dolphins,REMAINING,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ricky Pearsall,WR,SF,NA,0,0,0,NA,0,0,NA,9.67,49.19,NA,0.36,NA,177.38,NA,55925,FanDuel,16622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.02,120.17,946.94,6.74,31,90,27,San Francisco 49ers,REMAINING,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jameson Williams,WR,DET,NA,0,0,0,NA,0,0,NA,4.9,25.21,NA,0.2,NA,174.65,NA,55245,FanDuel,15756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.27,108.15,990.7,6.76,32,91,11,Detroit Lions,REMAINING,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Calvin Ridley,WR,TEN,NA,0,0,0,NA,0,0,NA,0,0,NA,0,NA,174.47,NA,53772,FanDuel,13629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.72,128.25,1027.31,6.02,33,92,31,Tennessee Titans,REMAINING,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Travis Hunter,WR,JAC,NA,0,0,0,NA,0,0,NA,8.96,45.7,NA,0.33,NA,172.82,NA,56246,FanDuel,17074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.48,128.62,950.27,5.39,34,93,15,Jacksonville Jaguars,REMAINING,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Deebo Samuel,WR,WSH,NA,0,0,0,NA,0,0,NA,10.07,52.15,NA,0.55,NA,171.62,NA,54158,FanDuel,14136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.84,112.74,927.67,5.88,35,94,32,Washington Commanders,REMAINING,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
George Pickens,WR,DAL,NA,0,0,0,NA,0,0,NA,0,0,NA,0,NA,170.7,NA,55267,FanDuel,15762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75.09,132.46,1052.38,4.88,36,95,9,Dallas Cowboys,REMAINING,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Stefon Diggs,WR,NE,NA,0,0,0,NA,0,0,NA,0,0,NA,0,NA,169.2,NA,52804,FanDuel,12186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.43,128.61,939.03,5.71,37,97,19,New England Patriots,REMAINING,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Matthew Golden,WR,GB,NA,0,0,0,NA,0,0,NA,0,0,NA,0,NA,166.92,NA,56262,FanDuel,17075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.65,120.88,900.14,7,38,99,12,Green Bay Packers,REMAINING,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marvin Mims,WR,DEN,NA,0,0,0,NA,0,0,NA,0,0,NA,0,NA,164.13,NA,55594,FanDuel,16189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.28,106.53,921.26,6.48,39,102,10,Denver Broncos,REMAINING,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chris Olave,WR,NO,NA,0,0,0,NA,0,0,NA,0,0,NA,0,NA,160.33,NA,55261,FanDuel,15754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75.75,128.98,900.78,5.52,40,104,20,New Orleans Saints,REMAINING,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jakobi Meyers,WR,LV,NA,0,0,0,NA,0,0,NA,0,0,NA,0,NA,158.8,NA,54193,FanDuel,14127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.54,119.06,942.05,4.29,41,106,35,Las Vegas Raiders,REMAINING,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Keon Coleman,WR,BUF,NA,0,0,0,NA,0,0,NA,0,0,NA,0,NA,155.52,NA,55908,FanDuel,16617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.22,102.67,890.07,5.99,42,108,4,Buffalo Bills,REMAINING,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tyler Lockett,WR,TEN,NA,0,0,0,NA,0,0,NA,0,0,NA,0,NA,155.32,NA,52807,FanDuel,12187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.56,106.88,874.17,5.41,43,109,31,Tennessee Titans,REMAINING,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rome Odunze,WR,CHI,NA,0,0,0,NA,0,0,NA,0,0,NA,0,NA,154.69,NA,55911,FanDuel,16616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.61,124.96,890.83,5.03,44,110,6,Chicago Bears,REMAINING,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Michael Pittman Jr.,WR,IND,NA,0,0,0,NA,0,0,NA,0,0,NA,0,NA,153.38,NA,54524,FanDuel,14842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.42,128.59,868.09,4.48,45,112,14,Indianapolis Colts,REMAINING,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rashid Shaheed,WR,NO,NA,0,0,0,NA,0,0,NA,4.81,24.64,NA,0.19,NA,152.82,NA,55472,FanDuel,16080,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.21,107.49,889.5,5.03,46,113,20,New Orleans Saints,REMAINING,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jayden Reed,WR,GB,NA,0,0,0,NA,0,0,NA,0,0,NA,0,NA,146.95,NA,55614,FanDuel,16184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.79,96.02,806.11,6.22,47,119,12,Green Bay Packers,REMAINING,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Khalil Shakir,WR,BUF,NA,0,0,0,NA,0,0,NA,0,0,NA,0,NA,144.18,NA,55390,FanDuel,15761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.76,99.88,787.38,5.54,48,123,4,Buffalo Bills,REMAINING,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rashod Bateman,WR,BAL,NA,0,0,0,NA,0,0,NA,0,0,NA,0,NA,141.7,NA,54860,FanDuel,15293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.68,91.35,775.76,6.05,49,125,3,Baltimore Ravens,REMAINING,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Xavier Legette,WR,CAR,NA,0,0,0,NA,0,0,NA,4.59,23.04,NA,0.17,NA,139.53,NA,55909,FanDuel,16639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.16,120.13,775.23,3.99,50,126,5,Carolina Panthers,REMAINING,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cedric Tillman,WR,CLE,NA,0,0,0,NA,0,0,NA,0,0,NA,0,NA,138.9,NA,55651,FanDuel,16191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.12,106.6,835.44,3.94,51,127,8,Cleveland Browns,REMAINING,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Emeka Egbuka,WR,TB,NA,0,0,0,NA,0,0,NA,0,0,NA,0,NA,132.99,NA,56258,FanDuel,17081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.09,93.26,715.47,5.2,52,128,30,Tampa Bay Buccaneers,REMAINING,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chris Godwin,WR,TB,NA,0,0,0,NA,0,0,NA,0,0,NA,0,NA,131.4,NA,53594,FanDuel,13163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.84,89.87,714.16,4.89,53,129,30,Tampa Bay Buccaneers,REMAINING,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jordan Addison,WR,MIN,NA,0,0,0,NA,0,0,NA,0,0,NA,0,NA,131.09,NA,55613,FanDuel,16186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,93.41,691.94,5.65,54,130,18,Minnesota Vikings,REMAINING,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Josh Downs,WR,IND,NA,0,0,0,NA,0,0,NA,0,0,NA,0,NA,129.58,NA,55636,FanDuel,16187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.39,107.14,692.84,4.35,55,132,14,Indianapolis Colts,REMAINING,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marquise Brown,WR,KC,NA,0,0,0,NA,0,0,NA,0,0,NA,0,NA,129.57,NA,54127,FanDuel,14105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.23,103.63,690.92,5.28,56,133,16,Kansas City Chiefs,REMAINING,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Demario Douglas,WR,NE,NA,0,0,0,NA,0,0,NA,0,0,NA,0,NA,120.89,NA,55684,FanDuel,16342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.43,96.46,684.14,3.73,57,136,19,New England Patriots,REMAINING,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rashee Rice,WR,KC,NA,0,0,0,NA,0,0,NA,0,0,NA,0,NA,114.19,NA,55622,FanDuel,16194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.56,75.74,646.45,4.05,58,141,16,Kansas City Chiefs,REMAINING,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ray-Ray McCloud,WR,ATL,NA,0,0,0,NA,0,0,NA,5.11,26.98,NA,0.19,NA,107.39,NA,53961,FanDuel,13641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.81,82.04,608.44,3.61,59,145,2,Atlanta Falcons,REMAINING,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wan'Dale Robinson,WR,NYG,NA,0,0,0,NA,0,0,NA,0,0,NA,0,NA,105.68,NA,55262,FanDuel,15757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.9,98.97,552.48,3.19,60,148,21,New York Giants,REMAINING,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Christian Kirk,WR,HOU,NA,0,0,0,NA,0,0,NA,0,0,NA,0,NA,103.64,NA,53770,FanDuel,13633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.51,75.52,603.3,3.4,61,151,13,Houston Texans,REMAINING,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jalen Coker,WR,CAR,NA,0,0,0,NA,0,0,NA,0,0,NA,0,NA,101.28,NA,56109,FanDuel,16809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.05,87.39,608.79,2.65,62,153,5,Carolina Panthers,REMAINING,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Luther Burden III,WR,CHI,NA,0,0,0,NA,0,0,NA,4.57,23.25,NA,0.19,NA,100.24,NA,56269,FanDuel,17070,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.92,78.6,551.32,3.17,63,155,6,Chicago Bears,REMAINING,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Josh Palmer,WR,BUF,NA,0,0,0,NA,0,0,NA,0,0,NA,0,NA,98.61,NA,54899,FanDuel,15319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.47,66.61,577.58,3.45,64,157,4,Buffalo Bills,REMAINING,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Troy Franklin,WR,DEN,NA,0,0,0,NA,0,0,NA,0,0,NA,0,NA,97.87,NA,56064,FanDuel,16619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.85,80.64,512.45,4.12,65,159,10,Denver Broncos,REMAINING,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Calvin Austin III,WR,PIT,NA,0,0,0,NA,0,0,NA,4.97,25.33,NA,0.21,NA,97.06,NA,55637,FanDuel,15777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.51,71.2,531.55,3.34,66,161,25,Pittsburgh Steelers,REMAINING,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
